OrderID,Product,Category,Quantify,Price Each,Total Price,Order Date
445,Tuppers,Otros,85,30.49,2591.65,2023-10-03
446,Lechugas,Vegetales,47,33.16,1558.5199999999998,2023-04-07
447,Tabla,Utensilios,79,19.89,1571.31,2021-12-04
448,Tabla,Utensilios,96,27.7,2659.2,2021-07-21
449,Zanahorias,Vegetales,16,35.89,574.24,2022-11-21
450,Zanahorias,Vegetales,20,10.7,214.0,2021-03-26
451,Lechugas,Vegetales,13,37.1,482.3,2022-07-24
452,Bananas,Frutas,42,32.71,1373.82,2022-12-06
453,Tabla,Utensilios,80,12.48,998.4000000000001,2022-12-04
454,Ollas,Utensilios,37,24.97,923.89,2022-10-13
455,Zapallitos,Vegetales,41,12.0,492.0,2023-09-10
456,Bananas,Frutas,38,30.39,1154.82,2021-05-04
457,Cebollas,Vegetales,87,15.22,1324.14,2023-02-03
458,Botellas,Otros,12,38.19,458.28,2023-02-06
459,Tabla,Utensilios,7,16.99,118.92999999999999,2022-12-22
460,Botellas,Otros,37,6.99,258.63,2023-11-17
461,Delantal,Otros,75,34.16,2561.9999999999995,2021-01-06
462,Guantes,Otros,21,10.51,220.71,2023-10-08
463,Bananas,Frutas,32,29.45,942.4,2021-07-26
464,Botellas,Otros,77,32.83,2527.91,2021-03-28
465,Tomates,Vegetales,86,37.62,3235.3199999999997,2023-12-29
466,Morrón,Vegetales,52,33.7,1752.4,2023-02-28
467,Manzanas,Frutas,20,10.72,214.4,2021-07-06
468,Cucharas,Utensilios,9,5.18,46.62,2022-07-15
469,Naranjas,Frutas,68,38.37,2609.16,2021-12-14
470,Cucharas,Utensilios,30,32.0,960.0,2023-12-09
471,Tuppers,Otros,71,24.25,1721.75,2022-03-24
472,Mandarinas,Frutas,52,2.68,139.36,2023-04-22
473,Lechugas,Vegetales,49,18.69,915.8100000000001,2021-11-19
474,Ollas,Utensilios,98,35.53,3481.94,2023-01-12
475,Zapallitos,Vegetales,8,37.17,297.36,2023-08-01
476,Delantal,Otros,91,4.02,365.81999999999994,2021-05-11
477,Cuchillo,Utensilios,76,21.12,1605.1200000000001,2021-07-24
478,Zapallitos,Vegetales,58,30.4,1763.1999999999998,2022-07-04
479,Manzanas,Frutas,97,16.2,1571.3999999999999,2022-09-13
480,Sartén,Utensilios,16,27.48,439.68,2023-01-19
481,Tuppers,Otros,45,11.51,517.95,2021-12-05
482,Guantes,Otros,24,12.28,294.71999999999997,2022-10-11
483,Morrón,Vegetales,6,20.32,121.92,2022-09-06
484,Cucharas,Utensilios,43,7.17,308.31,2022-08-06
485,Zanahorias,Vegetales,73,33.8,2467.3999999999996,2023-05-11
486,Delantal,Otros,51,0.83,42.33,2022-08-17
487,Naranjas,Frutas,31,2.99,92.69000000000001,2022-11-14
488,Manzanas,Frutas,10,17.68,176.8,2023-01-18
489,Tuppers,Otros,44,32.68,1437.92,2022-07-15
490,Guantes,Otros,17,34.99,594.83,2023-09-10
491,Sartén,Utensilios,47,9.81,461.07000000000005,2023-04-21
492,Cebollas,Vegetales,11,37.41,411.51,2022-04-26
493,Tomates,Vegetales,13,11.08,144.04,2022-12-24
494,Bananas,Frutas,82,28.98,2376.36,2021-06-24
495,Manzanas,Frutas,21,20.35,427.35,2023-11-13
496,Cuchillo,Utensilios,90,21.83,1964.6999999999998,2022-07-12
497,Zanahorias,Vegetales,49,7.4,362.6,2022-11-01
498,Tenedores,Utensilios,51,16.07,819.57,2022-03-26
499,Naranjas,Frutas,98,0.13,12.74,2022-10-18
500,Lechugas,Vegetales,4,36.9,147.6,2023-07-30
501,Morrón,Vegetales,97,35.05,3399.85,2021-10-30
502,Naranjas,Frutas,87,20.04,1743.48,2021-01-23
503,Tuppers,Otros,90,6.55,589.5,2021-09-30
504,Sartén,Utensilios,1,32.95,32.95,2022-04-16
505,Tomates,Vegetales,40,36.84,1473.6000000000001,2021-08-02
506,Sartén,Utensilios,73,16.64,1214.72,2022-08-12
507,Sartén,Utensilios,3,34.07,102.21000000000001,2022-07-22
508,Ollas,Utensilios,23,26.15,601.4499999999999,2021-06-11
509,Zanahorias,Vegetales,11,14.05,154.55,2021-04-22
510,Zapallitos,Vegetales,39,36.02,1404.7800000000002,2021-03-09
511,Botellas,Otros,32,4.11,131.52,2021-04-01
512,Cuchillo,Utensilios,85,22.75,1933.75,2021-01-22
513,Tomates,Vegetales,49,39.49,1935.01,2023-07-20
514,Kiwis,Frutas,83,21.77,1806.9099999999999,2023-07-18
515,Papas,Vegetales,73,26.64,1944.72,2022-09-12
516,Mandarinas,Frutas,89,25.62,2280.1800000000003,2023-05-13
517,Guantes,Otros,49,24.26,1188.74,2021-04-08
518,Tabla,Utensilios,68,34.69,2358.92,2021-01-27
519,Bananas,Frutas,61,9.02,550.22,2021-05-21
520,Cebollas,Vegetales,88,39.15,3445.2,2022-09-08
521,Frutillas,Frutas,23,33.2,763.6,2023-08-18
522,Lechugas,Vegetales,16,23.47,375.52,2021-09-12
523,Cucharas,Utensilios,77,36.82,2835.14,2021-08-03
524,Botellas,Otros,42,6.46,271.32,2021-01-04
525,Guantes,Otros,21,10.92,229.32,2023-10-12
526,Papas,Vegetales,81,10.72,868.32,2022-12-29
527,Frutillas,Frutas,71,3.36,238.56,2022-03-03
528,Frutillas,Frutas,45,4.84,217.79999999999998,2023-04-23
529,Lechugas,Vegetales,36,0.16,5.76,2021-04-25
530,Papas,Vegetales,69,23.86,1646.34,2022-07-11
531,Zapallitos,Vegetales,85,6.94,589.9,2021-02-17
532,Zapallitos,Vegetales,20,21.89,437.8,2023-08-13
533,Tomates,Vegetales,65,31.4,2041.0,2022-08-01
534,Tenedores,Utensilios,2,19.45,38.9,2021-04-15
535,Sartén,Utensilios,61,24.88,1517.6799999999998,2022-03-20
536,Tuppers,Otros,12,18.48,221.76,2021-12-19
537,Cucharas,Utensilios,25,13.55,338.75,2022-04-21
538,Sartén,Utensilios,72,30.15,2170.7999999999997,2022-05-18
539,Zanahorias,Vegetales,94,3.19,299.86,2021-11-01
540,Guantes,Otros,47,20.04,941.88,2021-12-22
541,Manzanas,Frutas,46,20.72,953.1199999999999,2022-10-09
542,Lechugas,Vegetales,3,25.02,75.06,2023-01-03
543,Delantal,Otros,14,16.71,233.94,2022-03-31
544,Delantal,Otros,40,12.11,484.4,2023-01-18
545,Bananas,Frutas,89,2.77,246.53,2022-08-12
546,Cuchillo,Utensilios,43,3.17,136.31,2023-02-27
547,Delantal,Otros,6,1.0,6.0,2023-01-30
548,Tuppers,Otros,25,9.99,249.75,2022-08-10
549,Zapallitos,Vegetales,74,37.62,2783.8799999999997,2021-08-15
550,Mandarinas,Frutas,46,20.96,964.1600000000001,2023-07-10
551,Guantes,Otros,27,5.17,139.59,2021-12-30
552,Sartén,Utensilios,57,13.39,763.23,2023-10-31
553,Cebollas,Vegetales,46,29.86,1373.56,2021-09-26
554,Cebollas,Vegetales,3,5.34,16.02,2021-02-18
555,Sartén,Utensilios,17,28.58,485.85999999999996,2022-08-28
556,Tuppers,Otros,1,6.24,6.24,2021-03-25
557,Cucharas,Utensilios,53,14.47,766.9100000000001,2021-11-05
558,Papas,Vegetales,17,12.63,214.71,2023-09-26
559,Frutillas,Frutas,64,14.98,958.72,2022-12-30
560,Papas,Vegetales,79,29.69,2345.51,2022-12-02
561,Manzanas,Frutas,58,39.4,2285.2,2022-03-09
562,Zapallitos,Vegetales,12,39.54,474.48,2023-09-10
563,Kiwis,Frutas,84,24.52,2059.68,2021-09-08
564,Delantal,Otros,45,15.74,708.3,2021-08-01
565,Papas,Vegetales,91,32.63,2969.3300000000004,2023-07-22
566,Delantal,Otros,30,30.98,929.4,2023-06-22
567,Zanahorias,Vegetales,59,34.52,2036.6800000000003,2021-09-01
568,Cebollas,Vegetales,78,8.45,659.0999999999999,2022-05-28
569,Ollas,Utensilios,39,16.8,655.2,2022-04-21
570,Sartén,Utensilios,3,5.4,16.200000000000003,2023-12-16
571,Cebollas,Vegetales,27,8.67,234.09,2023-08-29
572,Cucharas,Utensilios,100,7.14,714.0,2023-01-18
573,Cebollas,Vegetales,31,4.07,126.17000000000002,2022-02-06
574,Papas,Vegetales,60,29.03,1741.8000000000002,2021-11-25
575,Zapallitos,Vegetales,34,12.18,414.12,2022-12-26
576,Sartén,Utensilios,26,9.39,244.14000000000001,2021-10-08
577,Bananas,Frutas,8,12.52,100.16,2021-01-05
578,Guantes,Otros,42,18.33,769.8599999999999,2021-11-07
579,Cuchillo,Utensilios,26,31.45,817.6999999999999,2023-06-24
580,Sartén,Utensilios,92,21.68,1994.56,2021-01-01
581,Manzanas,Frutas,63,38.93,2452.59,2022-01-07
582,Lechugas,Vegetales,16,6.82,109.12,2023-07-30
583,Cucharas,Utensilios,86,15.29,1314.9399999999998,2023-01-10
584,Mandarinas,Frutas,44,12.74,560.5600000000001,2022-12-19
585,Naranjas,Frutas,22,25.99,571.78,2022-12-15
586,Frutillas,Frutas,8,7.39,59.12,2022-01-13
587,Morrón,Vegetales,58,4.29,248.82,2022-08-13
588,Cucharas,Utensilios,37,1.94,71.78,2023-07-10
589,Delantal,Otros,71,14.07,998.97,2023-09-30
590,Sartén,Utensilios,92,28.39,2611.88,2022-04-11
591,Bananas,Frutas,15,29.12,436.8,2023-01-24
592,Kiwis,Frutas,42,35.24,1480.0800000000002,2023-01-18
593,Sartén,Utensilios,48,12.14,582.72,2021-08-17
594,Zanahorias,Vegetales,67,34.61,2318.87,2023-06-03
595,Tabla,Utensilios,52,16.22,843.4399999999999,2023-06-07
596,Tuppers,Otros,36,31.62,1138.32,2022-01-27
597,Cucharas,Utensilios,82,36.02,2953.6400000000003,2023-11-21
598,Tuppers,Otros,13,2.39,31.07,2022-04-03
599,Ollas,Utensilios,100,17.79,1779.0,2023-02-26
600,Tuppers,Otros,63,32.72,2061.36,2021-06-16
601,Tomates,Vegetales,100,25.36,2536.0,2021-12-18
602,Frutillas,Frutas,52,12.73,661.96,2022-10-26
603,Cuchillo,Utensilios,71,1.48,105.08,2021-05-05
604,Tabla,Utensilios,99,28.42,2813.5800000000004,2023-10-26
605,Guantes,Otros,31,26.55,823.0500000000001,2021-03-16
606,Papas,Vegetales,52,25.5,1326.0,2023-03-03
607,Botellas,Otros,79,11.1,876.9,2022-02-16
608,Morrón,Vegetales,52,12.64,657.28,2022-04-14
609,Cucharas,Utensilios,10,12.05,120.5,2022-02-02
610,Guantes,Otros,87,9.75,848.25,2021-06-29
611,Peras,Frutas,68,30.34,2063.12,2022-04-18
612,Sartén,Utensilios,48,35.07,1683.3600000000001,2023-03-12
613,Bananas,Frutas,100,37.42,3742.0,2022-01-12
614,Guantes,Otros,93,4.85,451.04999999999995,2021-03-28
615,Morrón,Vegetales,26,8.11,210.85999999999999,2022-04-27
616,Delantal,Otros,65,28.63,1860.95,2022-09-24
617,Cuchillo,Utensilios,53,21.06,1116.1799999999998,2021-09-13
618,Naranjas,Frutas,75,10.89,816.75,2021-10-03
619,Cuchillo,Utensilios,70,29.03,2032.1000000000001,2022-09-09
620,Morrón,Vegetales,3,18.09,54.269999999999996,2022-09-04
621,Cebollas,Vegetales,96,26.4,2534.3999999999996,2021-06-09
622,Delantal,Otros,7,9.42,65.94,2023-01-04
623,Bananas,Frutas,54,37.78,2040.1200000000001,2023-01-17
624,Kiwis,Frutas,36,24.56,884.16,2022-02-16
625,Bananas,Frutas,12,31.86,382.32,2022-10-26
626,Bananas,Frutas,36,37.53,1351.08,2022-05-03
627,Sartén,Utensilios,73,25.62,1870.26,2021-05-21
628,Papas,Vegetales,47,32.24,1515.2800000000002,2022-02-20
629,Tuppers,Otros,97,20.04,1943.8799999999999,2023-05-26
630,Guantes,Otros,47,6.33,297.51,2022-03-10
631,Tuppers,Otros,29,11.07,321.03000000000003,2021-09-18
632,Morrón,Vegetales,99,29.12,2882.88,2021-03-09
633,Lechugas,Vegetales,52,5.62,292.24,2023-02-24
634,Cuchillo,Utensilios,97,0.52,50.440000000000005,2021-07-03
635,Delantal,Otros,61,2.53,154.32999999999998,2021-02-19
636,Guantes,Otros,50,21.06,1053.0,2022-12-07
637,Naranjas,Frutas,64,26.37,1687.68,2022-01-15
638,Kiwis,Frutas,91,26.84,2442.44,2023-12-05
639,Mandarinas,Frutas,53,10.01,530.53,2021-03-23
640,Frutillas,Frutas,87,38.16,3319.9199999999996,2022-07-04
641,Bananas,Frutas,94,11.39,1070.66,2023-10-01
642,Delantal,Otros,25,15.43,385.75,2021-12-18
643,Delantal,Otros,44,15.49,681.5600000000001,2022-02-14
644,Manzanas,Frutas,14,12.49,174.86,2021-10-23
645,Ollas,Utensilios,30,28.21,846.3000000000001,2023-08-09
646,Naranjas,Frutas,92,12.94,1190.48,2023-12-28
647,Tuppers,Otros,66,19.15,1263.8999999999999,2023-09-03
648,Cucharas,Utensilios,95,34.6,3287.0,2021-11-14
649,Zanahorias,Vegetales,95,3.16,300.2,2021-02-05
650,Tuppers,Otros,17,28.26,480.42,2023-05-31
651,Tomates,Vegetales,70,14.79,1035.3,2023-01-19
652,Delantal,Otros,41,22.81,935.2099999999999,2022-09-21
653,Mandarinas,Frutas,32,34.2,1094.4,2023-05-18
654,Lechugas,Vegetales,21,35.4,743.4,2023-06-09
655,Guantes,Otros,68,1.36,92.48,2023-12-10
656,Bananas,Frutas,3,9.64,28.92,2021-10-06
657,Delantal,Otros,73,20.12,1468.76,2021-12-08
658,Sartén,Utensilios,87,27.56,2397.72,2022-02-17
659,Cebollas,Vegetales,66,33.91,2238.06,2022-07-17
660,Morrón,Vegetales,56,22.54,1262.24,2023-10-26
661,Sartén,Utensilios,11,21.07,231.77,2022-07-03
662,Tabla,Utensilios,53,28.83,1527.99,2023-11-27
663,Guantes,Otros,87,34.1,2966.7000000000003,2021-02-26
664,Guantes,Otros,43,6.5,279.5,2023-09-15
665,Botellas,Otros,2,34.87,69.74,2021-06-29
666,Peras,Frutas,69,18.84,1299.96,2021-02-22
667,Morrón,Vegetales,5,28.26,141.3,2022-02-24
668,Tomates,Vegetales,87,38.19,3322.5299999999997,2021-03-04
669,Morrón,Vegetales,52,21.48,1116.96,2023-09-04
670,Kiwis,Frutas,41,3.88,159.07999999999998,2021-08-23
671,Lechugas,Vegetales,99,31.34,3102.66,2022-04-21
672,Tomates,Vegetales,23,31.75,730.25,2022-02-10
673,Cuchillo,Utensilios,67,31.46,2107.82,2021-02-02
674,Zapallitos,Vegetales,90,26.49,2384.1,2023-04-26
675,Tabla,Utensilios,30,8.28,248.39999999999998,2022-07-26
676,Papas,Vegetales,35,19.09,668.15,2022-07-05
677,Sartén,Utensilios,81,39.03,3161.4300000000003,2023-04-08
678,Cuchillo,Utensilios,69,39.78,2744.82,2021-12-03
679,Papas,Vegetales,57,13.52,770.64,2021-03-27
680,Manzanas,Frutas,77,11.38,876.2600000000001,2021-09-08
681,Cebollas,Vegetales,82,33.76,2768.3199999999997,2023-04-18
682,Delantal,Otros,13,26.53,344.89,2023-06-27
683,Cuchillo,Utensilios,3,32.24,96.72,2023-07-11
684,Botellas,Otros,49,29.83,1461.6699999999998,2021-10-30
685,Tabla,Utensilios,86,28.53,2453.58,2021-06-23
686,Tuppers,Otros,52,18.38,955.76,2023-04-30
687,Tuppers,Otros,93,9.68,900.24,2023-11-15
688,Cebollas,Vegetales,18,32.6,586.8000000000001,2022-03-30
689,Tuppers,Otros,99,5.13,507.87,2023-02-25
690,Tuppers,Otros,85,22.0,1870.0,2021-07-20
691,Papas,Vegetales,55,4.29,235.95,2023-08-28
692,Tenedores,Utensilios,57,35.66,2032.62,2023-08-10
693,Frutillas,Frutas,96,18.37,1763.52,2021-12-07
694,Tomates,Vegetales,72,28.69,2065.6800000000003,2023-04-07
695,Tuppers,Otros,39,0.62,24.18,2023-11-01
696,Kiwis,Frutas,54,3.22,173.88000000000002,2022-01-21
697,Cebollas,Vegetales,68,12.58,855.44,2022-02-07
698,Botellas,Otros,30,5.6,168.0,2021-06-27
699,Cuchillo,Utensilios,44,30.37,1336.28,2022-11-10
700,Lechugas,Vegetales,10,19.75,197.5,2021-04-07
701,Guantes,Otros,43,30.12,1295.16,2023-03-27
702,Cucharas,Utensilios,89,8.9,792.1,2023-03-18
703,Zapallitos,Vegetales,88,4.03,354.64000000000004,2023-07-24
704,Lechugas,Vegetales,100,34.13,3413.0000000000005,2021-09-24
705,Cuchillo,Utensilios,99,17.44,1726.5600000000002,2021-06-18
706,Manzanas,Frutas,81,29.74,2408.94,2022-12-13
707,Kiwis,Frutas,26,9.11,236.85999999999999,2021-07-03
708,Botellas,Otros,65,2.56,166.4,2022-01-12
709,Delantal,Otros,80,8.83,706.4,2021-12-31
710,Kiwis,Frutas,51,4.75,242.25,2021-09-18
711,Lechugas,Vegetales,61,12.39,755.7900000000001,2021-07-23
712,Zanahorias,Vegetales,83,34.98,2903.3399999999997,2022-10-28
713,Botellas,Otros,63,39.81,2508.03,2023-01-27
714,Zapallitos,Vegetales,15,6.1,91.5,2022-06-02
715,Tuppers,Otros,97,20.62,2000.14,2023-03-22
716,Kiwis,Frutas,48,36.55,1754.3999999999999,2021-11-14
717,Guantes,Otros,62,6.79,420.98,2023-05-29
718,Kiwis,Frutas,92,23.64,2174.88,2023-01-23
719,Ollas,Utensilios,9,36.36,327.24,2021-03-23
720,Sartén,Utensilios,59,7.92,467.28,2023-08-31
721,Peras,Frutas,99,16.01,1584.9900000000002,2021-07-18
722,Zapallitos,Vegetales,49,32.63,1598.8700000000001,2021-05-18
723,Cuchillo,Utensilios,67,1.57,105.19,2022-02-25
724,Manzanas,Frutas,5,39.65,198.25,2022-02-15
725,Botellas,Otros,25,30.06,751.5,2022-05-17
726,Sartén,Utensilios,33,30.52,1007.16,2022-01-01
727,Cuchillo,Utensilios,17,16.11,273.87,2021-03-01
728,Frutillas,Frutas,77,29.16,2245.32,2023-06-09
729,Botellas,Otros,89,7.63,679.0699999999999,2022-08-06
730,Papas,Vegetales,68,25.88,1759.84,2021-03-16
731,Lechugas,Vegetales,55,38.72,2129.6,2021-10-14
732,Tuppers,Otros,87,28.28,2460.36,2022-06-10
733,Sartén,Utensilios,35,14.34,501.9,2023-09-24
734,Botellas,Otros,72,34.22,2463.84,2022-12-16
735,Tabla,Utensilios,98,15.14,1483.72,2021-07-12
736,Mandarinas,Frutas,23,37.86,870.78,2021-09-11
737,Zanahorias,Vegetales,92,18.95,1743.3999999999999,2021-08-21
738,Tuppers,Otros,93,15.07,1401.51,2023-04-28
739,Naranjas,Frutas,32,11.1,355.2,2022-01-24
740,Guantes,Otros,3,17.62,52.86,2023-07-25
741,Tabla,Utensilios,92,16.83,1548.36,2022-07-19
742,Guantes,Otros,94,2.87,269.78000000000003,2023-04-29
743,Papas,Vegetales,26,33.72,876.72,2021-08-02
744,Tuppers,Otros,80,7.65,612.0,2022-05-27
745,Zapallitos,Vegetales,19,6.7,127.3,2022-02-28
746,Cebollas,Vegetales,55,17.18,944.9,2021-05-13
747,Tenedores,Utensilios,80,7.47,597.6,2022-10-12
748,Naranjas,Frutas,46,4.66,214.36,2023-05-30
749,Botellas,Otros,93,31.82,2959.26,2022-04-18
750,Tenedores,Utensilios,92,30.55,2810.6,2021-09-07
751,Manzanas,Frutas,2,27.51,55.02,2022-06-25
752,Cucharas,Utensilios,65,16.49,1071.85,2023-08-22
753,Delantal,Otros,85,29.07,2470.95,2021-11-19
754,Lechugas,Vegetales,32,37.23,1191.36,2022-12-15
755,Cucharas,Utensilios,16,16.78,268.48,2023-12-10
756,Cebollas,Vegetales,25,26.31,657.75,2021-05-17
757,Manzanas,Frutas,75,26.35,1976.25,2023-08-23
758,Kiwis,Frutas,23,7.99,183.77,2022-12-09
759,Sartén,Utensilios,89,3.75,333.75,2023-05-04
760,Morrón,Vegetales,35,2.85,99.75,2022-02-12
761,Peras,Frutas,62,28.97,1796.1399999999999,2023-02-21
762,Naranjas,Frutas,9,0.56,5.040000000000001,2023-01-20
763,Tabla,Utensilios,10,24.9,249.0,2021-10-11
764,Ollas,Utensilios,59,1.21,71.39,2023-05-20
765,Cucharas,Utensilios,3,17.99,53.97,2022-04-24
766,Papas,Vegetales,46,12.52,575.92,2021-11-22
767,Tabla,Utensilios,24,10.92,262.08,2023-07-30
768,Ollas,Utensilios,36,5.69,204.84,2023-07-22
769,Sartén,Utensilios,9,37.29,335.61,2021-12-03
770,Tuppers,Otros,27,3.88,104.75999999999999,2023-09-01
771,Cebollas,Vegetales,98,25.87,2535.26,2023-06-16
772,Tuppers,Otros,74,26.24,1941.76,2022-09-28
773,Tuppers,Otros,1,25.04,25.04,2022-05-30
774,Tenedores,Utensilios,86,28.95,2489.7,2022-10-28
775,Naranjas,Frutas,74,2.3,170.2,2023-02-20
776,Frutillas,Frutas,6,28.14,168.84,2021-08-22
777,Cuchillo,Utensilios,22,12.72,279.84000000000003,2023-06-20
778,Delantal,Otros,17,3.39,57.63,2021-04-20
779,Cebollas,Vegetales,46,39.01,1794.4599999999998,2021-07-31
780,Frutillas,Frutas,43,30.91,1329.13,2023-09-21
781,Cebollas,Vegetales,2,8.09,16.18,2023-01-25
782,Peras,Frutas,19,8.11,154.08999999999997,2021-05-22
783,Papas,Vegetales,37,12.37,457.69,2023-07-20
784,Cebollas,Vegetales,42,7.87,330.54,2021-03-28
785,Kiwis,Frutas,55,18.08,994.3999999999999,2021-05-31
786,Cucharas,Utensilios,14,7.31,102.33999999999999,2023-10-21
787,Zapallitos,Vegetales,17,20.13,342.21,2022-10-28
788,Papas,Vegetales,67,26.91,1802.97,2021-10-01
789,Peras,Frutas,48,30.83,1479.84,2021-03-26
790,Delantal,Otros,89,12.28,1092.9199999999998,2023-04-01
791,Kiwis,Frutas,55,18.99,1044.4499999999998,2023-03-04
792,Cucharas,Utensilios,38,36.4,1383.2,2023-12-23
793,Tuppers,Otros,77,32.27,2484.7900000000004,2021-09-05
794,Kiwis,Frutas,61,7.55,460.55,2022-12-24
795,Tomates,Vegetales,17,23.24,395.08,2021-02-26
796,Ollas,Utensilios,94,24.53,2305.82,2022-10-09
797,Guantes,Otros,82,10.2,836.4,2023-07-15
798,Lechugas,Vegetales,3,14.08,42.24,2022-07-30
799,Zanahorias,Vegetales,49,22.04,1079.96,2021-10-13
800,Tabla,Utensilios,31,25.47,789.5699999999999,2022-03-20
801,Kiwis,Frutas,76,20.66,1570.16,2022-07-21
802,Tenedores,Utensilios,2,13.13,26.26,2021-02-23
803,Tuppers,Otros,68,19.77,1344.36,2021-08-14
804,Bananas,Frutas,51,32.37,1650.87,2023-06-10
805,Tenedores,Utensilios,8,6.69,53.52,2022-05-04
806,Peras,Frutas,47,32.99,1550.5300000000002,2021-08-03
807,Cuchillo,Utensilios,13,2.37,30.810000000000002,2022-01-28
808,Delantal,Otros,72,12.8,921.6,2022-09-15
809,Tuppers,Otros,59,20.14,1188.26,2021-05-12
810,Frutillas,Frutas,97,30.17,2926.4900000000002,2021-11-11
811,Frutillas,Frutas,61,11.11,677.7099999999999,2022-04-28
812,Zanahorias,Vegetales,88,24.44,2150.7200000000003,2021-05-09
813,Zapallitos,Vegetales,94,1.08,101.52000000000001,2023-03-01
814,Cuchillo,Utensilios,44,21.06,926.64,2021-06-01
815,Morrón,Vegetales,74,10.28,760.7199999999999,2021-09-11
816,Manzanas,Frutas,17,29.8,506.6,2022-04-25
817,Ollas,Utensilios,92,25.66,2360.72,2023-02-01
818,Delantal,Otros,84,0.67,56.28,2022-07-06
819,Peras,Frutas,44,25.11,1104.84,2023-04-07
820,Manzanas,Frutas,46,5.09,234.14,2023-09-22
821,Papas,Vegetales,95,30.45,2892.75,2022-04-02
822,Manzanas,Frutas,28,24.43,684.04,2021-10-31
823,Botellas,Otros,2,24.58,49.16,2021-10-03
824,Bananas,Frutas,76,32.97,2505.72,2022-08-31
825,Frutillas,Frutas,28,22.17,620.76,2021-05-15
826,Ollas,Utensilios,68,30.09,2046.12,2023-06-24
827,Lechugas,Vegetales,13,26.88,349.44,2022-04-01
828,Delantal,Otros,86,1.52,130.72,2022-09-09
829,Lechugas,Vegetales,12,28.02,336.24,2022-01-07
830,Papas,Vegetales,68,38.2,2597.6000000000004,2021-02-27
831,Morrón,Vegetales,42,17.36,729.12,2022-12-02
832,Mandarinas,Frutas,39,27.6,1076.4,2022-09-06
833,Manzanas,Frutas,71,18.93,1344.03,2023-10-02
834,Tenedores,Utensilios,87,38.83,3378.21,2022-02-15
835,Cuchillo,Utensilios,39,0.79,30.810000000000002,2021-10-24
836,Ollas,Utensilios,44,15.69,690.36,2022-03-13
837,Papas,Vegetales,11,29.04,319.44,2022-07-04
838,Botellas,Otros,19,20.61,391.59,2022-11-01
839,Guantes,Otros,45,32.47,1461.1499999999999,2023-11-29
840,Tomates,Vegetales,26,18.67,485.4200000000001,2022-01-03
841,Frutillas,Frutas,91,18.54,1687.1399999999999,2021-03-10
842,Morrón,Vegetales,15,8.87,133.04999999999998,2021-01-30
843,Delantal,Otros,67,36.73,2460.91,2022-04-19
844,Botellas,Otros,95,17.38,1651.1,2023-08-29
845,Zapallitos,Vegetales,3,31.65,94.94999999999999,2021-09-03
846,Peras,Frutas,16,4.86,77.76,2023-06-12
847,Papas,Vegetales,34,38.67,1314.78,2023-07-31
848,Manzanas,Frutas,72,21.97,1581.84,2023-12-18
849,Peras,Frutas,99,36.77,3640.2300000000005,2021-11-15
850,Ollas,Utensilios,70,25.07,1754.9,2023-09-22
851,Sartén,Utensilios,88,1.99,175.12,2023-10-08
852,Delantal,Otros,45,1.86,83.7,2022-01-23
853,Zanahorias,Vegetales,42,10.4,436.8,2021-06-08
854,Tomates,Vegetales,82,10.31,845.4200000000001,2022-05-20
855,Bananas,Frutas,1,7.34,7.34,2023-04-24
856,Bananas,Frutas,43,37.5,1612.5,2023-03-22
857,Sartén,Utensilios,5,3.15,15.75,2021-07-08
858,Botellas,Otros,77,5.21,401.17,2023-03-06
859,Naranjas,Frutas,54,22.41,1210.14,2023-12-20
860,Zanahorias,Vegetales,47,6.49,305.03000000000003,2022-08-13
861,Naranjas,Frutas,24,23.68,568.3199999999999,2021-03-31
862,Manzanas,Frutas,68,18.32,1245.76,2023-04-30
863,Tabla,Utensilios,74,4.75,351.5,2023-01-11
864,Zanahorias,Vegetales,77,16.62,1279.74,2023-12-20
865,Botellas,Otros,5,20.3,101.5,2023-12-01
866,Cebollas,Vegetales,64,33.61,2151.04,2021-01-13
867,Cucharas,Utensilios,59,35.32,2083.88,2022-02-07
868,Tomates,Vegetales,62,3.53,218.85999999999999,2022-12-06
869,Guantes,Otros,39,18.43,718.77,2021-06-02
870,Botellas,Otros,1,34.78,34.78,2023-06-04
871,Kiwis,Frutas,45,34.4,1548.0,2022-05-24
872,Sartén,Utensilios,94,18.9,1776.6,2023-09-14
873,Mandarinas,Frutas,71,12.12,860.52,2021-05-07
874,Cucharas,Utensilios,81,31.4,2543.4,2023-03-25
875,Manzanas,Frutas,83,3.75,311.25,2021-09-17
876,Papas,Vegetales,97,38.39,3723.83,2022-03-23
877,Sartén,Utensilios,82,21.36,1751.52,2022-05-10
878,Delantal,Otros,66,0.5,33.0,2022-08-04
879,Manzanas,Frutas,23,7.07,162.61,2022-07-29
880,Tomates,Vegetales,7,28.9,202.29999999999998,2023-05-24
881,Morrón,Vegetales,9,23.41,210.69,2022-08-11
882,Manzanas,Frutas,65,26.39,1715.3500000000001,2021-01-18
883,Papas,Vegetales,3,21.91,65.73,2023-06-10
884,Cuchillo,Utensilios,67,2.41,161.47,2023-05-29
885,Tenedores,Utensilios,61,38.02,2319.2200000000003,2021-10-14
886,Cuchillo,Utensilios,44,9.78,430.32,2021-03-22
887,Guantes,Otros,26,20.31,528.06,2023-04-27
888,Morrón,Vegetales,29,36.26,1051.54,2021-03-29
